TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-15 20:08:54.464,1.092024,0.9664961,0.7131642,1.2096045,1.2499657,0.41597092,0.5312215,0.9344552,1.1695745,0.4224454,0.7905143,1.0999508,1.6022228,0.50506103,0.93860155,1.113921,1.4371701,0.070250005,0.64505845,1.0704426,760.7326,810.293,809.0842,867.50916,764.7619,0.0,0.0,-0.223876953125,0.0673828125,0.97564697265625,2.699127197265625,-4.134674072265625,0.949554443359375,1,1.0,1.0,1.0,1.0,55.00
2021-08-15 20:08:55.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:08:55.469,1.092024,0.8894753,0.7233534,1.2096045,1.2499657,0.2589774,0.42696804,0.9344552,1.1695745,0.061585627,0.740869,1.0999508,1.6022228,0.5031951,1.0357933,1.113921,1.4371701,0.08563824,0.6412055,1.0704426,800.2198,789.34064,806.6667,826.8132,761.13556,0.0,0.0,-0.22076416015625,0.0657958984375,0.9771728515625,3.00567626953125,-4.7552490234375,1.33087158203125,1,2.0,1.0,1.0,2.0,55.00
2021-08-15 20:08:56.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:08:56.496,1.092024,0.95164347,1.0923921,1.2096045,1.2499657,0.3288828,0.08348071,0.9344552,1.1695745,0.24270429,0.43069452,1.0999508,1.6022228,0.1620296,0.5742376,1.113921,1.4371701,-0.09726055,0.39630726,1.0704426,865.4945,811.0989,808.68134,834.4689,759.5238,0.0,0.0,-0.2196044921875,0.0657958984375,0.97235107421875,3.342132568359375,-4.403839111328125,1.1663818359375,1,2.0,1.0,1.0,2.0,55.00
2021-08-15 20:08:57.509,1.092024,0.9026714,1.1592994,1.2096045,1.2499657,0.36984754,0.050386943,0.9344552,1.1695745,0.44186822,0.36400473,1.0999508,1.6022228,0.290794,0.67077506,1.113921,1.4371701,-0.004937695,0.5038314,1.0704426,794.17584,806.6667,814.7253,831.2454,702.71063,0.0,0.0,-0.2215576171875,0.061767578125,0.96954345703125,3.297271728515625,-4.373931884765625,1.846771240234375,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:08:58.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:08:58.522,1.092024,0.6716292,0.63731086,1.2096045,1.2499657,0.28279084,0.23366539,0.9344552,1.1695745,0.41212744,0.63842255,1.0999508,1.6022228,0.42263123,0.84546256,1.113921,1.4371701,0.11023092,0.845206,1.0704426,770.0,799.41394,803.8461,799.011,702.3077,0.0,0.0,-0.22027587890625,0.0556640625,0.97271728515625,1.457977294921875,-4.329071044921875,0.844879150390625,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:08:59.543,1.092024,0.57211494,0.84801185,1.2096045,1.2499657,0.33422175,0.37965965,0.9344552,1.1695745,0.30806178,0.6817063,1.0999508,1.6022228,0.3430431,0.8802004,1.113921,1.4371701,0.17633271,0.8473075,1.0704426,849.3773,799.41394,803.8461,783.2967,753.8828,0.0,0.0,-0.22314453125,0.04791259765625,0.9666748046875,3.21502685546875,-2.91595458984375,1.443023681640625,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:09:00.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:09:00.558,1.092024,0.24644773,0.63715273,1.0301161,1.2499657,0.13926548,0.47445694,0.9367443,1.1695745,0.47811675,0.7452048,1.2336088,1.6022228,0.44439894,0.9063326,1.1042879,1.4371701,0.22912186,0.5829015,1.0131367,846.55676,796.5934,807.0696,835.2747,738.5714,0.0,0.0,-0.23455810546875,0.05389404296875,0.966064453125,2.489776611328125,-2.91595458984375,1.98883056640625,1,1.0,1.0,1.0,1.0,70.00
2021-08-15 20:09:01.565,1.092024,0.46561044,0.58743125,1.1201849,1.2499657,0.49082327,0.5517634,1.0032021,1.1695745,0.69816774,0.7035826,1.2332736,1.6022228,0.44399416,0.8480642,1.1051378,1.4371701,0.21638146,0.5266911,0.965528,903.7729,796.99634,815.9341,879.59705,830.84247,0.0,0.0,-0.2401123046875,0.0535888671875,0.96044921875,1.951446533203125,-5.869293212890625,0.4486083984375,1,1.0,1.0,1.0,1.0,70.00
2021-08-15 20:09:01.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:09:02.578,1.092024,0.3742234,0.5767605,1.1201849,1.2499657,0.3788693,0.2693523,1.0032021,1.1695745,0.6641366,0.5859571,1.2332736,1.6022228,0.260267,0.96660477,1.1051378,1.4371701,0.18301724,0.65026516,0.965528,770.80585,823.9927,822.7839,807.47253,774.43225,0.0,0.0,-0.22509765625,0.05419921875,0.97723388671875,2.489776611328125,-3.491668701171875,-0.31402587890625,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:09:02.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:09:03.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:09:03.588,1.092024,0.44603524,0.64758635,1.1201849,1.2499657,0.3119294,0.02410407,1.0032021,1.1695745,0.46609327,0.35338038,1.2332736,1.6022228,0.4120089,1.0341531,1.1051378,1.4371701,0.06571596,0.7500445,0.965528,824.7985,798.20514,801.4286,830.4396,735.7509,0.0,0.0,-0.234375,0.0499267578125,0.96722412109375,2.325286865234375,-2.6318359375,3.506622314453125,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:09:04.612,1.092024,0.5324201,0.64758635,1.1201849,1.2499657,0.023575827,0.02410407,1.0032021,1.1695745,0.53627384,0.35338038,1.2332736,1.6022228,0.6816825,1.0341531,1.1051378,1.4371701,0.56321853,0.7500445,0.965528,861.06226,803.44324,797.8022,803.44324,771.6117,0.0,0.0,-0.2646484375,0.0596923828125,0.9683837890625,3.30474853515625,1.8243408203125,-0.52337646484375,1,2.0,1.0,1.0,2.0,70.00
2021-08-15 20:09:05.633,1.092024,0.3642093,0.7267592,0.5478759,1.2499657,0.12510714,0.45519486,0.390307,1.1695745,0.58152795,0.16872984,0.60785824,1.6022228,0.53672653,1.2018149,1.0954093,1.4371701,0.40113267,0.9901754,1.0974919,877.98535,790.9524,821.1722,815.5311,814.7253,0.0,0.0,-0.24310302734375,0.0528564453125,0.9658203125,2.34771728515625,-5.263671875,2.130889892578125,1,1.0,1.0,1.0,1.0,70.00
2021-08-15 20:09:05.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:09:06.646,1.092024,0.7563963,0.69631374,0.5478759,1.2499657,0.45334232,0.692933,0.390307,1.1695745,0.559222,0.77817506,0.60785824,1.6022228,0.5079092,1.0945269,1.0954093,1.4371701,0.3484845,0.9439288,1.0974919,707.5458,812.3077,803.44324,787.326,866.7033,0.0,0.0,-0.240234375,0.05255126953125,0.96923828125,2.803802490234375,-2.893524169921875,1.577606201171875,1,1.0,1.0,1.0,1.0,70.00
2021-08-15 20:09:07.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
