TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-16 13:35:12.368,0.6927345,0.20808461,1.1607014,0.5549269,0.39970228,-0.08585012,1.4873364,0.46501628,0.6291212,0.141598,0.88518715,0.5998957,0.3956305,-0.10402861,0.11659949,0.542758,-0.06364506,-0.53965694,-0.43326363,0.053042755,799.41394,785.7143,761.13556,815.9341,839.304,0.0,0.0,-0.17706298828125,0.09478759765625,0.970703125,2.1234130859375,-3.970184326171875,2.61688232421875,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:13.387,0.59222215,0.35729933,1.1607014,0.34702936,0.2160087,-0.42726305,1.4873364,0.3747868,0.6091744,0.14195523,0.88518715,0.58754945,0.13038972,-0.2700226,0.11659949,0.4382833,-0.110377766,-0.5661243,-0.43326363,-0.008799696,803.44324,771.6117,814.3223,826.4103,853.4066,0.0,0.0,-0.1781005859375,0.105224609375,0.9803466796875,3.289794921875,-3.36456298828125,1.712188720703125,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:14.407,0.0321799,0.22118345,1.1607014,0.15124184,0.25304028,0.061103318,1.4873364,0.2322501,0.540275,0.05578041,0.88518715,0.47513285,-0.010420158,-0.10377307,0.11659949,0.25727454,-0.18431035,-0.5467296,-0.43326363,-0.0902009,807.8755,778.0586,769.59705,813.5165,745.82416,0.0,0.0,-0.1826171875,0.1044921875,0.97576904296875,3.028106689453125,-3.60382080078125,2.13836669921875,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:15.418,0.35406715,0.569109,0.5944855,0.4178362,0.3118483,0.058689687,0.15607053,0.27495623,0.5952495,0.14397085,0.4573591,0.41463354,0.16222386,-0.09705791,0.044879094,0.26314017,-0.315413,-0.5522593,-0.52002794,-0.098380595,829.6337,786.52014,790.9524,836.8865,795.78754,0.0,0.0,-0.18353271484375,0.1031494140625,0.9783935546875,3.00567626953125,-3.416900634765625,2.2430419921875,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:15.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-16 13:35:16.440,0.3056962,0.9694633,0.7042962,0.47956803,-0.026981747,0.5816335,0.55727726,0.22888029,0.0076314625,0.55440515,0.7121941,0.19200963,0.19636044,-0.13700084,0.14805196,0.27765393,-0.38628516,-0.44818452,-0.5324506,0.050238248,840.9158,792.1612,763.5531,826.8132,745.82416,0.0,0.0,-0.1973876953125,0.1131591796875,0.96734619140625,3.21502685546875,-3.147735595703125,0.665435791015625,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:17.450,0.5737842,1.1291573,0.8244998,0.871632,0.07648847,0.58851886,0.75396395,0.28848892,0.038220737,0.5414365,0.7121941,0.6158668,0.066686966,-0.04395976,0.2730851,0.39558128,-0.53927094,-0.5108703,-0.5764164,-0.20138489,838.9011,799.011,773.22345,837.28937,895.7143,0.0,0.0,-0.22064208984375,0.1195068359375,0.96734619140625,2.55706787109375,-2.87109375,1.517791748046875,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:18.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-16 13:35:18.472,1.0254992,0.7355251,0.8244998,1.0296605,0.4357799,0.09979858,0.75396395,0.4187195,0.39588052,0.152481,0.7121941,0.70246816,0.1916276,-0.1724224,0.2730851,0.47940978,-0.21655823,-0.6266237,-0.5764164,0.098947495,966.63007,791.75824,913.44324,793.7729,711.1722,0.0,0.0,-0.416748046875,0.07635498046875,0.89154052734375,-2.452392578125,-4.8150634765625,0.059814453125,1,1.0,1.0,1.0,1.0,100.00
2021-08-16 13:35:18.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
