TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-15 20:47:47.075,2.1298785,1.2640371,1.2176399,0.0,1.2311857,1.2513646,0.66297686,0.0,1.3135344,0.9087372,0.51329523,0.0,0.8126503,0.25582522,0.49024376,0.0,0.2868942,-0.051722348,0.03337149,0.0,412.1978,837.28937,838.49817,618.49817,751.8681,0.0,0.0,-0.24664306640625,-0.0025634765625,0.9617919921875,2.930908203125,-4.59075927734375,1.33087158203125,1,2.0,1.0,1.0,2.0,85.00
2021-08-15 20:47:47.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:47:47.240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:47:48.079,2.1298785,0.9742756,1.2176399,0.0,1.2311857,0.9460966,0.66297686,0.0,1.3135344,0.7860488,0.51329523,0.0,0.8126503,0.2751478,0.49024376,0.0,0.2868942,-0.21143702,0.03337149,0.0,1000.07324,806.6667,783.2967,754.68866,768.3883,0.0,0.0,-0.24407958984375,-0.02557373046875,0.96685791015625,1.6448974609375,-4.209442138671875,0.9271240234375,1,2.0,1.0,1.0,2.0,100.00
2021-08-15 20:47:48.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-15 20:47:49.113,2.1298785,0.31424427,0.8096715,0.0,1.2311857,0.4365676,0.5585279,0.0,1.3135344,0.49524978,0.8052082,0.0,0.8126503,6.709344E-4,0.672123,0.0,0.2868942,-0.35114357,0.34488067,0.0,746.63007,782.8938,814.3223,844.1392,707.1429,0.0,0.0,-0.25689697265625,-0.0233154296875,0.96441650390625,2.654266357421875,-3.87298583984375,2.429962158203125,1,2.0,1.0,1.0,2.0,100.00
2021-08-15 20:47:50.121,2.1298785,0.93522424,0.81196225,0.0,1.2311857,0.6044498,0.59098727,0.0,1.3135344,0.67171764,0.6704513,0.0,0.8126503,0.19158864,0.6987705,0.0,0.2868942,-0.2847301,0.37352672,0.0,987.5824,791.3553,805.05493,757.50916,750.65936,0.0,0.0,-0.25164794921875,-0.02191162109375,0.96337890625,2.8411865234375,-3.865509033203125,1.734619140625,1,2.0,1.0,1.0,2.0,100.00
2021-08-15 20:47:51.138,2.1298785,1.0466158,0.9052149,0.0,1.2311857,0.6731487,0.56527036,0.0,1.3135344,0.5576167,0.8311707,0.0,0.8126503,0.29557604,0.52589977,0.0,0.2868942,-0.26289573,0.1906131,0.0,749.0476,800.2198,792.1612,775.64105,802.6374,0.0,0.0,-0.25140380859375,-0.00592041015625,0.9659423828125,2.88604736328125,-3.342132568359375,2.295379638671875,1,2.0,1.0,1.0,2.0,100.00
2021-08-15 20:47:52.148,2.1298785,0.873723,0.9710203,0.0,1.2311857,0.48022953,0.7686172,0.0,1.3135344,0.65344656,0.71219254,0.0,0.8126503,0.12868077,0.49059394,0.0,0.2868942,-0.39437747,0.19334573,0.0,909.011,809.89014,795.38464,833.663,828.8278,0.0,0.0,-0.2589111328125,-0.011962890625,0.96337890625,2.51220703125,-2.64678955078125,1.95892333984375,1,2.0,1.0,1.0,2.0,100.00
2021-08-15 20:47:52.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
