TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-17 21:17:53.793,-1.1054361,0.87589926,0.8703578,1.7404114,-0.7260634,0.5498843,0.6762895,1.5152087,-0.63169265,0.6947084,0.63831115,1.0094807,-0.64599246,-0.0012410162,0.22780477,0.756432,-0.41741228,-0.18826106,-0.0067129647,0.0813032,886.04395,787.326,811.50183,680.9524,672.49084,0.0,0.0,-0.60797119140625,-0.05157470703125,0.78900146484375,3.491668701171875,-4.702911376953125,2.0635986328125,1,1.0,1.0,1.0,1.0,90.00
2021-08-17 21:17:54.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 21:17:54.833,-1.1228747,0.9886728,0.9093919,1.3235667,-0.6129254,0.67572415,0.6335991,1.1160125,-0.6617458,0.6721133,0.64445525,1.0643718,-0.61809176,0.014051581,0.3296844,0.72732115,-0.4557113,-0.36521557,0.23224838,0.028902177,823.1868,832.4542,757.1062,563.2967,485.1282,0.0,0.0,-0.61102294921875,-0.0531005859375,0.80047607421875,2.9010009765625,-3.9776611328125,2.235565185546875,1,1.0,1.0,1.0,1.0,90.00
2021-08-17 21:17:55.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 21:17:55.851,-1.2564899,0.700286,0.8634801,0.5236526,-0.7336628,0.45047998,0.62046736,0.86614925,-0.87857085,0.18497366,0.5353069,0.45817524,-0.6041961,0.017769765,0.3637466,0.73503476,-0.3908904,-0.49737516,0.15014726,-0.08120234,727.28937,807.0696,800.2198,929.15753,984.7619,0.0,0.0,-0.60040283203125,-0.04840087890625,0.79217529296875,2.49725341796875,-3.21502685546875,2.0037841796875,1,1.0,1.0,1.0,1.0,90.00
2021-08-17 21:17:56.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 21:17:56.874,-0.9751513,0.70669854,0.8582073,0.5110966,-0.7159682,0.3807224,0.49293178,0.841941,-0.82742727,0.28342038,0.53312933,0.41668564,-0.58136815,0.09046339,0.30493778,0.7318104,-0.46225837,-0.3660455,0.05708429,-0.09628922,698.2784,794.57874,798.60803,743.00366,508.9011,0.0,0.0,-0.60888671875,-0.049560546875,0.7994384765625,2.46734619140625,-2.97576904296875,2.52716064453125,1,1.0,1.0,1.0,1.0,80.00
2021-08-17 21:17:57.884,-1.1143767,0.73802865,0.5743087,0.5945503,-0.60496354,0.68107605,0.45767564,0.45616025,-0.34250045,0.47580835,0.5325475,0.41352597,-0.36356577,-0.1226704,0.4026353,0.50667065,-0.37408036,-0.29279095,0.2179847,0.38352123,678.1319,782.49084,813.5165,852.1978,726.4835,0.0,0.0,-0.60174560546875,-0.04931640625,0.7945556640625,2.16827392578125,-3.551483154296875,2.295379638671875,1,1.0,1.0,1.0,1.0,80.00
2021-08-17 21:17:57.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 21:17:58.894,-1.5025593,0.6964257,0.63351107,0.838656,-0.6958564,0.6608962,0.49389237,0.8033711,-0.3148858,0.47401062,0.5196529,0.6359851,-0.40938544,0.016873335,0.5717663,0.62670064,-0.41264686,-0.43217358,0.2223688,0.29573128,760.7326,794.9817,794.9817,665.64105,441.2088,0.0,0.0,-0.60614013671875,-0.0546875,0.7921142578125,2.01873779296875,-3.0206298828125,1.854248046875,1,1.0,1.0,1.0,1.0,80.00
