1629227875.000000, IBI
12.640625,0.796875
13.406250,0.765625
14.187500,0.781250
14.984375,0.796875
15.734375,0.750000
16.437500,0.703125
17.171875,0.734375
17.968750,0.796875
18.765625,0.796875
19.593750,0.828125
20.437500,0.843750
21.281250,0.843750
22.031250,0.750000
22.781250,0.750000
23.546875,0.765625
24.281250,0.734375
25.062500,0.781250
25.859375,0.796875
26.656250,0.796875
27.453125,0.796875
28.312500,0.859375
29.125000,0.812500
29.906250,0.781250
30.671875,0.765625
31.484375,0.812500
32.250000,0.765625
33.000000,0.750000
33.812500,0.812500
34.687500,0.875000
35.484375,0.796875
36.281250,0.796875
37.062500,0.781250
37.843750,0.781250
38.640625,0.796875
39.421875,0.781250
40.203125,0.781250
41.046875,0.843750
41.843750,0.796875
42.609375,0.765625
43.406250,0.796875
44.203125,0.796875
44.984375,0.781250
45.781250,0.796875
46.531250,0.750000
47.250000,0.718750
48.000000,0.750000
48.750000,0.750000
49.484375,0.734375
50.171875,0.687500
50.843750,0.671875
51.515625,0.671875
52.281250,0.765625
56.656250,0.781250
57.421875,0.765625
58.171875,0.750000
58.890625,0.718750
59.625000,0.734375
60.359375,0.734375
61.062500,0.703125
61.812500,0.750000
62.578125,0.765625
63.343750,0.765625
64.109375,0.765625
64.906250,0.796875
65.703125,0.796875
66.515625,0.812500
67.281250,0.765625
68.015625,0.734375
68.765625,0.750000
69.515625,0.750000
70.265625,0.750000
71.000000,0.734375
71.843750,0.843750
72.734375,0.890625
73.609375,0.875000
74.515625,0.906250
75.343750,0.828125
76.140625,0.796875
76.953125,0.812500
77.671875,0.718750
78.437500,0.765625
79.234375,0.796875
79.968750,0.734375
80.734375,0.765625
81.515625,0.781250
82.281250,0.765625
83.046875,0.765625
83.843750,0.796875
84.593750,0.750000
85.359375,0.765625
86.140625,0.781250
86.875000,0.734375
87.656250,0.781250
88.390625,0.734375
89.125000,0.734375
89.890625,0.765625
90.625000,0.734375
91.359375,0.734375
92.125000,0.765625
92.859375,0.734375
93.609375,0.750000
94.375000,0.765625
95.125000,0.750000
95.906250,0.781250
96.671875,0.765625
97.421875,0.750000
98.187500,0.765625
98.906250,0.718750
99.671875,0.765625
100.453125,0.781250
101.203125,0.750000
101.968750,0.765625
102.687500,0.718750
103.359375,0.671875
104.062500,0.703125
104.750000,0.687500
105.421875,0.671875
106.140625,0.718750
106.937500,0.796875
107.734375,0.796875
108.593750,0.859375
109.421875,0.828125
110.250000,0.828125
111.062500,0.812500
111.859375,0.796875
112.640625,0.781250
113.468750,0.828125
114.218750,0.750000
114.984375,0.765625
115.781250,0.796875
116.500000,0.718750
117.250000,0.750000
118.031250,0.781250
118.765625,0.734375
119.515625,0.750000
120.265625,0.750000
121.015625,0.750000
121.812500,0.796875
122.578125,0.765625
123.312500,0.734375
124.078125,0.765625
124.812500,0.734375
125.531250,0.718750
126.250000,0.718750
127.015625,0.765625
127.812500,0.796875
128.687500,0.875000
129.500000,0.812500
130.375000,0.875000
131.218750,0.843750
132.015625,0.796875
132.843750,0.828125
133.625000,0.781250
134.406250,0.781250
135.234375,0.828125
136.046875,0.812500
136.859375,0.812500
137.687500,0.828125
138.500000,0.812500
139.328125,0.828125
140.093750,0.765625
140.875000,0.781250
141.656250,0.781250
142.515625,0.859375
143.375000,0.859375
144.234375,0.859375
145.140625,0.906250
146.015625,0.875000
146.843750,0.828125
147.734375,0.890625
148.546875,0.812500
149.359375,0.812500
150.171875,0.812500
150.921875,0.750000
151.687500,0.765625
152.484375,0.796875
153.218750,0.734375
153.968750,0.750000
154.765625,0.796875
155.531250,0.765625
156.343750,0.812500
157.140625,0.796875
157.921875,0.781250
158.750000,0.828125
159.562500,0.812500
160.343750,0.781250
161.156250,0.812500
161.921875,0.765625
162.671875,0.750000
163.468750,0.796875
164.234375,0.765625
164.984375,0.750000
165.765625,0.781250
166.546875,0.781250
167.312500,0.765625
168.093750,0.781250
168.843750,0.750000
169.640625,0.796875
170.437500,0.796875
171.203125,0.765625
172.000000,0.796875
172.765625,0.765625
173.515625,0.750000
174.296875,0.781250
175.015625,0.718750
175.765625,0.750000
176.562500,0.796875
177.296875,0.734375
178.093750,0.796875
178.921875,0.828125
179.734375,0.812500
180.609375,0.875000
181.500000,0.890625
182.375000,0.875000
183.250000,0.875000
184.093750,0.843750
184.968750,0.875000
185.828125,0.859375
186.546875,0.718750
187.296875,0.750000
188.000000,0.703125
188.703125,0.703125
189.421875,0.718750
190.218750,0.796875
191.109375,0.890625
191.906250,0.796875
192.671875,0.765625
193.500000,0.828125
194.343750,0.843750
195.156250,0.812500
196.000000,0.843750
196.859375,0.859375
197.640625,0.781250
198.437500,0.796875
199.265625,0.828125
200.046875,0.781250
200.812500,0.765625
201.562500,0.750000
202.234375,0.671875
202.937500,0.703125
203.656250,0.718750
204.421875,0.765625
205.171875,0.750000
205.906250,0.734375
206.656250,0.750000
207.484375,0.828125
208.359375,0.875000
209.218750,0.859375
210.000000,0.781250
210.765625,0.765625
211.546875,0.781250
212.296875,0.750000
213.046875,0.750000
213.843750,0.796875
214.609375,0.765625
215.390625,0.781250
216.187500,0.796875
216.968750,0.781250
217.765625,0.796875
218.562500,0.796875
219.343750,0.781250
220.156250,0.812500
220.953125,0.796875
221.750000,0.796875
222.578125,0.828125
223.359375,0.781250
224.140625,0.781250
224.921875,0.781250
225.718750,0.796875
226.531250,0.812500
227.359375,0.828125
228.171875,0.812500
229.031250,0.859375
229.843750,0.812500
230.640625,0.796875
231.421875,0.781250
232.156250,0.734375
232.921875,0.765625
233.718750,0.796875
234.562500,0.843750
235.500000,0.937500
236.390625,0.890625
237.265625,0.875000
238.156250,0.890625
239.015625,0.859375
239.906250,0.890625
240.765625,0.859375
241.578125,0.812500
242.406250,0.828125
243.218750,0.812500
244.000000,0.781250
244.828125,0.828125
245.656250,0.828125
246.421875,0.765625
247.171875,0.750000
247.890625,0.718750
248.578125,0.687500
249.218750,0.640625
249.890625,0.671875
250.609375,0.718750
251.437500,0.828125
252.218750,0.781250
253.031250,0.812500
253.875000,0.843750
254.656250,0.781250
255.453125,0.796875
256.281250,0.828125
257.046875,0.765625
257.796875,0.750000
258.531250,0.734375
259.265625,0.734375
259.968750,0.703125
260.656250,0.687500
261.343750,0.687500
262.093750,0.750000
263.000000,0.906250
263.890625,0.890625
264.750000,0.859375
265.593750,0.843750
266.437500,0.843750
267.250000,0.812500
268.062500,0.812500
268.843750,0.781250
269.609375,0.765625
270.390625,0.781250
271.140625,0.750000
271.859375,0.718750
272.609375,0.750000
273.390625,0.781250
274.109375,0.718750
274.828125,0.718750
275.609375,0.781250
276.390625,0.781250
277.171875,0.781250
277.968750,0.796875
278.828125,0.859375
279.625000,0.796875
280.453125,0.828125
281.296875,0.843750
282.093750,0.796875
282.921875,0.828125
283.796875,0.875000
284.578125,0.781250
285.390625,0.812500
286.187500,0.796875
286.953125,0.765625
287.734375,0.781250
288.484375,0.750000
289.234375,0.750000
290.000000,0.765625
290.750000,0.750000
291.500000,0.750000
292.281250,0.781250
293.015625,0.734375
293.765625,0.750000
294.578125,0.812500
295.343750,0.765625
296.078125,0.734375
296.828125,0.750000
297.546875,0.718750
298.250000,0.703125
298.968750,0.718750
299.671875,0.703125
300.359375,0.687500
301.062500,0.703125
301.781250,0.718750
302.468750,0.687500
303.203125,0.734375
303.937500,0.734375
304.656250,0.718750
305.421875,0.765625
306.187500,0.765625
306.953125,0.765625
307.734375,0.781250
308.484375,0.750000
309.203125,0.718750
309.906250,0.703125
310.562500,0.656250
311.281250,0.718750
311.953125,0.671875
312.609375,0.656250
313.312500,0.703125
313.890625,0.578125
314.578125,0.687500
315.203125,0.625000
315.828125,0.625000
316.453125,0.625000
317.062500,0.609375
317.671875,0.609375
318.328125,0.656250
318.984375,0.656250
319.625000,0.640625
320.281250,0.656250
320.968750,0.687500
321.609375,0.640625
322.250000,0.640625
322.875000,0.625000
323.546875,0.671875
324.218750,0.671875
324.890625,0.671875
325.562500,0.671875
326.203125,0.640625
326.859375,0.656250
327.609375,0.750000
332.156250,0.859375
332.984375,0.828125
333.796875,0.812500
334.578125,0.781250
335.328125,0.750000
336.109375,0.781250
336.906250,0.796875
