1628954201.000000, IBI
11.671875,0.828125
12.500000,0.828125
13.265625,0.765625
14.046875,0.781250
14.859375,0.812500
15.687500,0.828125
16.468750,0.781250
17.234375,0.765625
18.046875,0.812500
18.953125,0.906250
19.859375,0.906250
20.671875,0.812500
21.484375,0.812500
22.359375,0.875000
23.250000,0.890625
24.171875,0.921875
25.203125,1.031250
26.171875,0.968750
27.093750,0.921875
27.984375,0.890625
28.859375,0.875000
29.671875,0.812500
30.531250,0.859375
31.468750,0.937500
32.312500,0.843750
33.140625,0.828125
34.031250,0.890625
34.921875,0.890625
35.812500,0.890625
36.718750,0.906250
37.546875,0.828125
38.406250,0.859375
39.281250,0.875000
40.125000,0.843750
40.968750,0.843750
41.781250,0.812500
42.578125,0.796875
43.328125,0.750000
44.031250,0.703125
44.765625,0.734375
45.625000,0.859375
46.546875,0.921875
47.453125,0.906250
48.296875,0.843750
49.062500,0.765625
49.859375,0.796875
50.656250,0.796875
51.468750,0.812500
52.265625,0.796875
53.062500,0.796875
53.843750,0.781250
54.640625,0.796875
55.453125,0.812500
56.312500,0.859375
57.078125,0.765625
57.828125,0.750000
58.593750,0.765625
59.390625,0.796875
60.140625,0.750000
60.890625,0.750000
61.671875,0.781250
62.437500,0.765625
63.187500,0.750000
64.015625,0.828125
64.906250,0.890625
65.781250,0.875000
66.875000,1.093750
67.828125,0.953125
68.859375,1.031250
69.843750,0.984375
70.796875,0.953125
71.734375,0.937500
72.578125,0.843750
73.421875,0.843750
74.250000,0.828125
75.078125,0.828125
75.968750,0.890625
76.921875,0.953125
77.859375,0.937500
78.859375,1.000000
79.796875,0.937500
80.703125,0.906250
81.578125,0.875000
82.406250,0.828125
83.234375,0.828125
84.078125,0.843750
84.937500,0.859375
85.812500,0.875000
86.671875,0.859375
87.500000,0.828125
88.375000,0.875000
89.250000,0.875000
90.046875,0.796875
90.875000,0.828125
91.734375,0.859375
92.562500,0.828125
93.468750,0.906250
94.390625,0.921875
95.281250,0.890625
96.171875,0.890625
97.078125,0.906250
97.921875,0.843750
98.718750,0.796875
99.500000,0.781250
100.281250,0.781250
101.109375,0.828125
101.937500,0.828125
102.796875,0.859375
103.703125,0.906250
104.578125,0.875000
105.515625,0.937500
106.515625,1.000000
107.437500,0.921875
108.328125,0.890625
109.156250,0.828125
109.921875,0.765625
110.656250,0.734375
111.390625,0.734375
117.375000,0.859375
118.171875,0.796875
118.984375,0.812500
119.843750,0.859375
120.656250,0.812500
121.484375,0.828125
122.328125,0.843750
123.109375,0.781250
123.890625,0.781250
124.625000,0.734375
125.281250,0.656250
125.937500,0.656250
126.625000,0.687500
127.312500,0.687500
128.062500,0.750000
128.921875,0.859375
129.812500,0.890625
130.656250,0.843750
131.468750,0.812500
132.265625,0.796875
133.015625,0.750000
133.718750,0.703125
134.437500,0.718750
135.218750,0.781250
136.000000,0.781250
136.796875,0.796875
137.562500,0.765625
138.265625,0.703125
138.953125,0.687500
139.687500,0.734375
140.625000,0.937500
141.578125,0.953125
142.421875,0.843750
143.265625,0.843750
144.062500,0.796875
144.875000,0.812500
145.718750,0.843750
146.468750,0.750000
147.218750,0.750000
147.984375,0.765625
148.765625,0.781250
149.531250,0.765625
150.265625,0.734375
150.937500,0.671875
151.609375,0.671875
152.484375,0.875000
153.421875,0.937500
154.484375,1.062500
155.484375,1.000000
156.468750,0.984375
157.437500,0.968750
158.343750,0.906250
159.265625,0.921875
160.156250,0.890625
161.015625,0.859375
161.843750,0.828125
162.609375,0.765625
163.343750,0.734375
164.062500,0.718750
164.812500,0.750000
165.515625,0.703125
166.203125,0.687500
166.875000,0.671875
167.515625,0.640625
168.140625,0.625000
168.796875,0.656250
169.515625,0.718750
174.140625,0.812500
174.937500,0.796875
175.859375,0.921875
176.875000,1.015625
177.718750,0.843750
178.562500,0.843750
179.281250,0.718750
179.968750,0.687500
180.625000,0.656250
181.328125,0.703125
182.156250,0.828125
183.125000,0.968750
183.984375,0.859375
184.812500,0.828125
185.671875,0.859375
186.437500,0.765625
187.187500,0.750000
187.953125,0.765625
188.687500,0.734375
189.375000,0.687500
190.015625,0.640625
190.718750,0.703125
191.609375,0.890625
192.562500,0.953125
193.500000,0.937500
194.437500,0.937500
195.343750,0.906250
196.156250,0.812500
196.906250,0.750000
197.625000,0.718750
198.359375,0.734375
199.140625,0.781250
200.015625,0.875000
200.859375,0.843750
201.750000,0.890625
202.687500,0.937500
203.609375,0.921875
204.531250,0.921875
205.390625,0.859375
206.250000,0.859375
207.125000,0.875000
207.921875,0.796875
208.781250,0.859375
209.578125,0.796875
210.437500,0.859375
211.328125,0.890625
212.218750,0.890625
