TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-13 18:20:08.080,0.9977234,0.8549402,0.9137469,0.5852618,0.5190105,0.75399876,0.4238314,0.56549996,0.6118096,0.95972437,0.61155385,0.53389883,0.6817252,0.30892938,0.1396093,0.69627386,0.11896634,-0.060616333,-0.14310685,0.023069508,821.1722,776.8498,794.9817,831.6484,749.0476,0.0,0.0,-0.44976806640625,-0.079345703125,0.8916015625,2.624359130859375,-3.521575927734375,1.547698974609375,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:09.095,0.9977234,0.75614995,1.1103783,0.5852618,0.5190105,0.5348132,0.23339133,0.56549996,0.6118096,0.87645626,0.36098096,0.53389883,0.6817252,0.30732659,0.096360065,0.69627386,0.11896634,0.03111527,-0.22679299,0.023069508,810.293,779.67035,807.0696,795.78754,869.5238,0.0,0.0,-0.43963623046875,-0.07952880859375,0.890869140625,2.9608154296875,-3.78326416015625,1.562652587890625,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:09.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-13 18:20:10.115,0.9977234,0.8281454,1.1438489,1.2057319,0.5190105,0.5302202,0.25604478,0.9641326,0.6118096,0.41920593,0.58609015,1.0840052,0.6817252,0.327232,0.13880299,0.7015548,0.11896634,0.002427975,-0.21054249,0.034094736,771.2088,788.1319,826.4103,791.75824,733.3333,0.0,0.0,-0.44879150390625,-0.07684326171875,0.8883056640625,2.811279296875,-3.5888671875,1.906585693359375,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:11.139,1.0625696,1.0081481,1.1697581,1.0045522,0.46672505,0.16170533,0.2610788,0.575883,0.3629864,0.5434645,0.5846973,0.08820133,0.23325823,0.29274842,0.139352,0.2368375,-0.36034214,-0.017903894,-0.24301818,-0.23305382,814.7253,774.0293,810.293,820.7692,897.72894,0.0,0.0,-0.4522705078125,-0.077880859375,0.892822265625,3.70849609375,-3.75335693359375,2.10845947265625,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:11.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-13 18:20:12.158,0.978668,0.9573575,0.61339015,0.87652713,0.21124735,0.4809199,0.48492882,0.3819154,0.28744778,0.8116555,0.5673143,0.09524567,0.22181481,0.32747045,0.34739268,0.33656776,-0.25577348,-0.1131548,-0.25059775,0.032786794,831.6484,804.2491,828.8278,838.49817,734.5421,0.0,0.0,-0.45050048828125,-0.078369140625,0.89312744140625,2.848663330078125,-4.246826171875,1.757049560546875,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:13.160,0.81206644,1.0116687,0.8349437,0.82783717,0.27708748,0.8676999,0.63408476,0.4145106,0.19979057,0.9937399,0.6208308,0.08423292,0.26823494,0.35365465,0.24885726,0.3351853,-0.17474842,-0.1356599,-0.17121781,0.069899715,799.011,765.56775,834.0659,804.65204,782.49084,0.0,0.0,-0.44647216796875,-0.07781982421875,0.8880615234375,3.058013916015625,-3.7982177734375,1.9140625,1,1.0,1.0,1.0,1.0,90.00
2021-08-13 18:20:13.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-13 18:20:14.178,1.5027971,0.97344387,1.0057322,0.82783717,0.42632642,0.90466535,0.57300216,0.4145106,0.624387,1.0558265,0.17452335,0.08423292,0.7616884,0.41633123,0.17326722,0.3351853,0.021027355,-0.11705712,-0.08997167,0.069899715,770.0,820.7692,931.1722,796.5934,697.0696,0.0,0.0,-0.446533203125,-0.078125,0.88739013671875,2.848663330078125,-3.90289306640625,2.4822998046875,1,1.0,1.0,1.0,1.0,90.00
