1629198550.000000, 1629198550.000000, 1629198550.000000
32.000000, 32.000000, 32.000000
-26,9,58
-25,9,57
-25,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-25,9,58
-26,9,57
-26,9,57
-25,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-25,9,57
-26,9,58
-25,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-25,9,58
-26,9,58
-26,9,57
-26,9,57
-25,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-25,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-25,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-25,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-25,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-25,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-25,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-25,9,58
-26,9,58
-25,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-25,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,57
-26,9,58
-26,9,58
-26,9,58
-26,9,57
-26,9,57
-26,9,57
-26,9,58
